# Injured,# Killed,Address,City Or County,Incident Date,Incident ID,Operations,State,Full Address,Latitude,Longitude
0,6,3162 Johnson Drive,Appling,2016-04-22,,,Georgia,"3162 Johnson Drive Appling, Georgia",33.5989259,-82.22454920000001
4,0,4800 block of Frankford Avenue,Baltimore,2016-04-21,,,Maryland,"4800 block of Frankford Avenue Baltimore, Maryland",39.3324723,-76.5450525
4,1,81551 US Highway 278,Blountsville,2016-04-19,,,Alabama,"81551 US Highway 278 Blountsville, Alabama",34.1599125,-86.4690854
3,1,2700 block of West 53rd Street,Chicago,2016-04-19,,,Illinois,"2700 block of West 53rd Street Chicago, Illinois",41.7973739,-87.6914551
4,1,1400 block of West 84th Street,Chicago,2016-04-19,,,Illinois,"1400 block of West 84th Street Chicago, Illinois",41.7413927,-87.6583636
3,1,1200 block of E. 17th Street,Long Beach,2016-04-18,,,California,"1200 block of E. 17th Street Long Beach, California",33.787858,-118.176051
1,3,600 block of Westmoreland Street,Philadelphia,2016-04-17,,,Pennsylvania,"600 block of Westmoreland Street Philadelphia, Pennsylvania",39.998675,-75.1189
3,1,200 block of Eastview Road,Pelzer,2016-04-17,,,South Carolina,"200 block of Eastview Road Pelzer, South Carolina",34.6458888,-82.4371328
6,1,5021 W St Hwy 107,Edinburg,2016-04-17,,,Texas,"5021 W St Hwy 107 Edinburg, Texas",26.3099651,-98.2174663
4,1,9500 block of Oakland,Detroit,2016-04-16,,,Michigan,"9500 block of Oakland Detroit, Michigan",42.3882354,-83.07417769999999
4,2,1100 block of Conley Street,Orlando,2016-04-16,,,Florida,"1100 block of Conley Street Orlando, Florida",28.5329354,-81.3935984
4,0,Baxter Street,Enterprise,2016-04-16,,,Alabama,"Baxter Street Enterprise, Alabama",31.303638,-85.815243
3,1,76th and Sheridan,Milwaukee,2016-04-10,,,Wisconsin,"76th and Sheridan Milwaukee, Wisconsin",43.1182626,-88.0060965
4,0,84th Street and Towne Avenue,Los Angeles,2016-04-10,,,California,"84th Street and Towne Avenue Los Angeles, California",33.9628458,-118.2673289
4,0,Mt Moriah Road and Ridgeway Road,Memphis,2016-04-09,,,Tennessee,"Mt Moriah Road and Ridgeway Road Memphis, Tennessee",35.0723541,-89.8633467
4,0,West 15th Street and Crawford Avenue,Anniston,2016-04-09,,,Alabama,"West 15th Street and Crawford Avenue Anniston, Alabama",33.6636468,-85.8501035
4,0,2600 block of Mesa Drive SE,Albuquerque,2016-04-09,,,New Mexico,"2600 block of Mesa Drive SE Albuquerque, New Mexico",35.0557984,-106.6270585
4,0,2200 block of East 70th Place,Chicago,2016-04-07,,,Illinois,"2200 block of East 70th Place Chicago, Illinois",41.7672555,-87.5712641
4,0,6800 block of South Throop,Chicago (Englewood),2016-03-31,,,Illinois,"6800 block of South Throop Chicago (Englewood), Illinois",41.770355,-87.657037
4,0,4500 block of West West End Avenue,Chicago,2016-03-25,,,Illinois,"4500 block of West West End Avenue Chicago, Illinois",41.883224,-87.7384804
4,0,8501 E. Alameda Avenue,Denver,2016-03-25,,,Colorado,"8501 E. Alameda Avenue Denver, Colorado",39.7106899,-104.8901947
4,0,5700 block of West Washington Boulevard,Chicago,2016-03-21,,,Illinois,"5700 block of West Washington Boulevard Chicago, Illinois",41.88238,-87.768658
4,1,12050 NW 4th Court,Plantation,2016-03-19,,,Florida,"12050 NW 4th Court Plantation, Florida",26.1250153,-80.3094284
2,2,South Shelby Street,Wetumpka,2016-03-19,,,Alabama,"South Shelby Street Wetumpka, Alabama",32.5382026,-86.213962
5,0,Donald Lee Hollowell Drive,Atlanta,2016-03-15,,,Georgia,"Donald Lee Hollowell Drive Atlanta, Georgia",33.776851,-84.4598767
4,0,50 South Road,Fort Myers,2016-03-13,,,Florida,"50 South Road Fort Myers, Florida",26.5761675,-81.8689344
4,0,16126 S.E. Stark St.,Portland,2016-03-12,,,Oregon,"16126 S.E. Stark St. Portland, Oregon",45.5184586,-122.4971583
4,0,Interstate 880,Oakland,2016-03-12,,,California,"Interstate 880 Oakland, California",37.7985649,-122.2747755
2,2,2600 block of Hazelwood,Detroit,2016-03-11,,,Michigan,"2600 block of Hazelwood Detroit, Michigan",42.3714836,-83.1074886
5,0,Oliver Avenue,Trenton,2016-03-11,,,New Jersey,"Oliver Avenue Trenton, New Jersey",40.238568,-74.776994
3,5,1304 Franklin Ave,Pittsburgh,2016-03-09,,,Pennsylvania,"1304 Franklin Ave Pittsburgh, Pennsylvania",40.4381811,-79.8729304
3,2,Sherman St,San Antonio,2016-03-08,,,Texas,"Sherman St San Antonio, Texas",29.433961,-98.464248
4,0,800 block of Martin Luther King Jr. Drive,Lafayette,2016-03-07,,,Louisiana,"800 block of Martin Luther King Jr. Drive Lafayette, Louisiana",30.2495876,-92.02480369999999
0,5,3000 block of South 36th Street,Kansas City,2016-03-07,,,Kansas,"3000 block of South 36th Street Kansas City, Kansas",39.0475649,-94.6698804
6,1,120 Washington Avenue,Chelsea,2016-03-06,,,Massachusetts,"120 Washington Avenue Chelsea, Massachusetts",42.3968909,-71.0319246
4,0,890 Atlanta St,Roswell,2016-03-06,,,Georgia,"890 Atlanta St Roswell, Georgia",34.0228347,-84.36199289999999
8,1,900 block of West Victoria Street,Compton,2016-03-06,,,California,"900 block of West Victoria Street Compton, California",33.867781,-118.2389731
4,0,116 North Mead,Wichita,2016-03-05,,,Kansas,"116 North Mead Wichita, Kansas",37.6867959,-97.32872429999999
3,1,900 E 5th Ave,Columbus,2016-03-04,,,Ohio,"900 E 5th Ave Columbus, Ohio",39.9865015,-82.98052249999999
5,0,8800 block of Livernois,Detroit,2016-02-28,,,Michigan,"8800 block of Livernois Detroit, Michigan",42.3590683,-83.13790999999999
3,1,5500 block of Etiwanda Avenue,Riverside (Jurupa Valley),2016-02-28,,,California,"5500 block of Etiwanda Avenue Riverside (Jurupa Valley), California",33.9882595,-117.5227124
2,2,13051 Lashmere Ct,Woodbridge (Lake Ridge),2016-02-27,,,Virginia,"13051 Lashmere Ct Woodbridge (Lake Ridge), Virginia",38.6695947,-77.35359609999999
0,5,300 block of Horseshoe Rd.,Belfair,2016-02-26,,,Washington,"300 block of Horseshoe Rd. Belfair, Washington",47.5039794,-122.9313403
14,4,200 S Ridge Rd,Hesston,2016-02-25,,,Kansas,"200 S Ridge Rd Hesston, Kansas",38.1358457,-97.4247848
0,5,4812 West Sunnyside Ave,Glendale,2016-02-23,,,Arizona,"4812 West Sunnyside Ave Glendale, Arizona",33.5924086,-112.1627452
4,0,1042 Sheridan Road,Daytona Beach,2016-02-23,,,Florida,"1042 Sheridan Road Daytona Beach, Florida",29.209039,-81.044772
5,0,5100 block of Idaho Street,Houston,2016-02-21,,,Texas,"5100 block of Idaho Street Houston, Texas",29.6870021,-95.3436883
3,1,7217 N Lindbergh Blvd,Hazelwood,2016-02-21,,,Missouri,"7217 N Lindbergh Blvd Hazelwood, Missouri",38.7833565,-90.35689479999999
3,1,2810 E. Bearss Ave,Tampa,2016-02-20,,,Florida,"2810 E. Bearss Ave Tampa, Florida",28.0810757,-82.4276378
2,6,5581 Cracker Barrel Blvd,Kalamazoo,2016-02-20,,,Michigan,"5581 Cracker Barrel Blvd Kalamazoo, Michigan",42.23649400000001,-85.67474949999999
3,1,200 block of Elm Street,Bessemer,2016-02-20,,,Alabama,"200 block of Elm Street Bessemer, Alabama",33.3731712,-86.9759704
4,0,446 S Parramore Ave,Orlando,2016-02-20,,,Florida,"446 S Parramore Ave Orlando, Florida",28.5366891,-81.3892114
3,2,231 Co Rd 201,Iuka,2016-02-20,,,Mississippi,"231 Co Rd 201 Iuka, Mississippi",34.7542645,-88.1405843
0,4,4100 block of Buena Vista Road,Edgerton,2016-02-19,,,Missouri,"4100 block of Buena Vista Road Edgerton, Missouri",39.4931055,-94.62536589999999
3,1,509 Porter Street,Vallejo,2016-02-19,,,California,"509 Porter Street Vallejo, California",38.0882818,-122.2454921
3,1,8449 Gulf Freeway,Houston,2016-02-14,,,Texas,"8449 Gulf Freeway Houston, Texas",29.672633,-95.26379140000002
5,0,Earnest Friday Road,Eutaw (Union),2016-02-14,,,Alabama,"Earnest Friday Road Eutaw (Union), Alabama",32.9889817,-87.9094126
4,0,5425 Lapalco Boulevard,Marrero,2016-02-13,,,Louisiana,"5425 Lapalco Boulevard Marrero, Louisiana",29.8748111,-90.1082318
4,2,Davis Avenue,Pass Christian,2016-02-07,,,Mississippi,"Davis Avenue Pass Christian, Mississippi",30.3219046,-89.24437859999999
10,2,7432 Universal Blvd,Orlando,2016-02-07,,,Florida,"7432 Universal Blvd Orlando, Florida",28.4552969,-81.4650176
7,1,547 State St,Rochester,2016-02-07,,,New York,"547 State St Rochester, New York",43.1642357,-77.6230683
4,0,6500 block of South Green Street,Chicago (Englewood),2016-02-07,,,Illinois,"6500 block of South Green Street Chicago (Englewood), Illinois",41.77593710000001,-87.64627209999999
3,1,12800 block of Cook Street,Los Angeles,2016-02-06,,,California,"12800 block of Cook Street Los Angeles, California",33.9164169,-118.2706863
4,0,10th Street,Apopka,2016-02-06,,,Florida,"10th Street Apopka, Florida",28.6657586,-81.51425300000001
6,2,8123 N Nebraska Ave,Tampa,2016-02-06,,,Florida,"8123 N Nebraska Ave Tampa, Florida",28.021886,-82.4510067
4,0,1500 block of Butler St. SE,Washington,2016-02-03,,,District of Columbia,"1500 block of Butler St. SE Washington, District of Columbia",38.8610406,-76.9837149
5,3,67th and Missouri Avenue,Glendale,2016-01-30,,,Arizona,"67th and Missouri Avenue Glendale, Arizona",33.5165652,-112.2048404
0,6,1401 N. George Washington Hwy,Chesapeake,2016-01-27,,,Virginia,"1401 N. George Washington Hwy Chesapeake, Virginia",36.7904881,-76.33019279999999
3,2,Airport Way S. and S. Atlantic St.,Seattle,2016-01-26,,,Washington,"Airport Way S. and S. Atlantic St. Seattle, Washington",47.5903362,-122.3224741
4,1,140 S. D Street,Perris,2016-01-25,,,California,"140 S. D Street Perris, California",33.7846868,-117.2286849
2,2,8105 Avalon Blvd,Los Angeles,2016-01-23,,,California,"8105 Avalon Blvd Los Angeles, California",33.9653677,-118.2654023
3,1,Ditchley Road and Gill Lane,Ware Neck (Gloucester Courthouse),2016-01-17,,,Virginia,"Ditchley Road and Gill Lane Ware Neck (Gloucester Courthouse), Virginia",37.4000818,-76.4373384
4,1,900 block of Brown Street,Wilmington,2016-01-11,,,Delaware,"900 block of Brown Street Wilmington, Delaware",39.7350736,-75.5672256
4,0,1700 E Capitol St NE,Washington,2016-01-08,,,District of Columbia,"1700 E Capitol St NE Washington, District of Columbia",38.8903247,-76.9795263
4,1,1500 block of South Kedzie,Chicago,2016-01-08,,,Illinois,"1500 block of South Kedzie Chicago, Illinois",41.8609241,-87.70549600000001
3,1,3800 block of Kerwood Avenue,Memphis,2016-01-07,,,Tennessee,"3800 block of Kerwood Avenue Memphis, Tennessee",35.2336271,-89.9362666
1,3,2312 East Magnolia Street,Lakeland,2016-01-06,,,Florida,"2312 East Magnolia Street Lakeland, Florida",28.0505678,-81.9133783
6,0,1900 block of Amelia Street,New Orleans,2015-12-31,476321.0,,Louisiana,"1900 block of Amelia Street New Orleans, Louisiana",29.93035789999999,-90.09590659999999
4,0,North Parkway,Jackson,2015-12-27,473882.0,,Tennessee,"North Parkway Jackson, Tennessee",35.6486031,-88.81761879999999
4,0,4210 Macalester St,Philadelphia,2015-12-26,472268.0,,Pennsylvania,"4210 Macalester St Philadelphia, Pennsylvania",40.0142161,-75.12113
4,0,Franklin and Odessa,Jacksonville,2015-12-25,471867.0,,Florida,"Franklin and Odessa Jacksonville, Florida",30.3328796,-81.6394057
4,0,785 Schillinger Rd S,Mobile,2015-12-25,471860.0,,Alabama,"785 Schillinger Rd S Mobile, Alabama",30.6731365,-88.2216179
4,0,14600 block of East 14th Street,San Leandro,2015-12-21,469468.0,,California,"14600 block of East 14th Street San Leandro, California",37.7097668,-122.1344968
4,0,NE 166th St and NE 7th Ave,Golden Glades,2015-12-20,469614.0,,Florida,"NE 166th St and NE 7th Ave Golden Glades, Florida",25.9277617,-80.18623219999999
4,1,11th and Castle Street,Wilmington,2015-12-20,468968.0,,North Carolina,"11th and Castle Street Wilmington, North Carolina",34.228869,-77.93474499999999
4,1,21630 Southwest 120th Avenue,Miami (Goulds),2015-12-20,468787.0,,Florida,"21630 Southwest 120th Avenue Miami (Goulds), Florida",25.5659366,-80.3867803
3,1,5550 S. Flower Street,Los Angeles,2015-12-13,464665.0,,California,"5550 S. Flower Street Los Angeles, California",34.0160663,-118.282451
4,0,17000 block of Keelson Lane,Huntington Beach,2015-12-13,464945.0,,California,"17000 block of Keelson Lane Huntington Beach, California",33.7116589,-117.9904353
3,1,307 Jefferson St,Lovejoy (Brooklyn),2015-12-12,465117.0,,Illinois,"307 Jefferson St Lovejoy (Brooklyn), Illinois",38.6573252,-90.1684255
4,0,Whitaker Street,Savannah,2015-12-12,464002.0,,Georgia,"Whitaker Street Savannah, Georgia",32.0667719,-81.09774829999999
3,1,5100 block of Park Heights Avenue,Baltimore,2015-12-11,463642.0,,Maryland,"5100 block of Park Heights Avenue Baltimore, Maryland",39.3482879,-76.67506
4,0,200 block of  Brownsville Road,Pittsburgh (Mount Oliver),2015-12-11,463734.0,,Pennsylvania,"200 block of  Brownsville Road Pittsburgh (Mount Oliver), Pennsylvania",40.415868,-79.987511
3,1,2300 block of Baltimore Avenue,Cincinnati,2015-12-08,461476.0,,Ohio,"2300 block of Baltimore Avenue Cincinnati (Fairmount), Ohio",39.149724,-84.56146799999999
3,1,Market Street,Raceland,2015-12-06,460049.0,,Louisiana,"Market Street Raceland, Louisiana",29.719339,-90.60932269999999
3,2,North 108th Street and Military Road,Omaha,2015-12-06,460386.0,,Nebraska,"North 108th Street and Military Road Omaha, Nebraska",41.31758749999999,-96.081417
19,16,1365 South Waterman Avenue,San Bernardino,2015-12-02,456893.0,,California,"1365 South Waterman Avenue San Bernardino, California",34.0755639,-117.2776234
3,1,100 block of West 33rd Street,Savannah,2015-12-02,457037.0,,Georgia,"100 block of West 33rd Street Savannah, Georgia",32.0607278,-81.10002480000001
5,0,648 E Court St,Kankakee,2015-11-29,455394.0,,Illinois,"648 E Court St Kankakee, Illinois",41.1193089,-87.85792959999999
9,3,3480 Centennial Blvd,Colorado Springs,2015-11-27,454059.0,,Colorado,"3480 Centennial Blvd Colorado Springs, Colorado",38.88093509999999,-104.8489734
2,2,7900 block of Florin Road,Sacramento,2015-11-27,455684.0,,California,"7900 block of Florin Road Sacramento, California",38.4949095,-121.4107057
4,0,1321 Colletta Court,Horry (county),2015-11-24,454788.0,,South Carolina,"1321 Colletta Court Horry (county), South Carolina",33.87066739999999,-79.1396831
1,4,90 block of S. Terrace Avenue,Columbus,2015-11-23,452007.0,,Ohio,"90 block of S. Terrace Avenue Columbus, Ohio",39.9533603,-83.06637049999999
5,0,Morgan Avenue North,Minneapolis,2015-11-23,452120.0,,Minnesota,"Morgan Avenue North Minneapolis, Minnesota",44.9878876,-93.3044889
4,0,1800 block of FM 802,Brownsville,2015-11-22,453317.0,,Texas,"1800 block of FM 802 Brownsville, Texas",25.9511986,-97.4899358
4,0,Broadway and Pike,Seattle,2015-11-22,451338.0,,Washington,"Broadway and Pike Seattle, Washington",47.6140896,-122.3207916
5,0,203 Broadway,Newburgh,2015-11-22,451305.0,,New York,"203 Broadway Newburgh, New York",41.5001986,-74.0164156
3,1,Park Circle,North Charleston,2015-11-22,452362.0,,South Carolina,"Park Circle North Charleston, South Carolina",32.8804897,-79.98609499999999
4,0,4100 block of West Roosevelt,Chicago,2015-11-22,451349.0,,Illinois,"4100 block of West Roosevelt Chicago, Illinois",41.8661269,-87.7276188
17,0,1900 block of Gallier St,New Orleans,2015-11-22,451495.0,,Louisiana,"1900 block of Gallier St New Orleans, Louisiana",29.9747756,-90.03715539999999
3,1,Stricker and School,Baltimore,2015-11-21,451057.0,,Maryland,"Stricker and School Baltimore, Maryland",39.3057902,-76.64193379999999
3,1,Prospect Drive,Pittsburgh,2015-11-20,450505.0,,Pennsylvania,"Prospect Drive Pittsburgh, Pennsylvania",40.4314201,-79.93553639999999
5,0,California Avenue and Martin Luther King Jr. Boulevard,Fresno,2015-11-18,449814.0,,California,"California Avenue and Martin Luther King Jr. Boulevard Fresno, California",36.7214086,-119.7998626
1,3,1460 County Rd 664,Cedar Bluff,2015-11-16,448653.0,,Alabama,"1460 County Rd 664 Cedar Bluff, Alabama",34.2289049,-85.6846382
0,5,800 block of An County Rd 2217,Tennessee Colony,2015-11-15,448419.0,,Texas,"800 block of An County Rd 2217 Tennessee Colony, Texas",31.807593,-95.806857
4,0,5600 block of Blakemore Street,Philadelphia,2015-11-15,448286.0,,Pennsylvania,"5600 block of Blakemore Street Philadelphia, Pennsylvania",40.0482827,-75.1601797
4,0,1159 Main St,Johnstown,2015-11-14,447462.0,,Pennsylvania,"1159 Main St Johnstown, Pennsylvania",40.3435749,-78.8833116
1,4,1300 block of South Shirley Oaks Drive,Jacksonville,2015-11-13,446996.0,,Florida,"1300 block of South Shirley Oaks Drive Jacksonville, Florida",30.4679021,-81.606388
2,2,400 block of North Beville Ave,Indianapolis,2015-11-09,444458.0,,Indiana,"400 block of North Beville Ave Indianapolis, Indiana",39.7728748,-86.1230483
3,1,4397 NW 6th Drive,Des Moines,2015-11-08,443821.0,,Iowa,"4397 NW 6th Drive Des Moines, Iowa",41.6401802,-93.6261735
4,0,13859 8 Mile Road,Warren,2015-11-08,444168.0,,Michigan,"13859 8 Mile Road Warren, Michigan",42.4513095,-82.9832519
3,1,Bayaud and Bannock,Denver,2015-11-07,443652.0,,Colorado,"Bayaud and Bannock Denver, Colorado",39.7147978,-104.9899697
4,0,1000 block of Feliz Drive,Bakersfield,2015-11-06,444406.0,,California,"1000 block of Feliz Drive Bakersfield, California",35.3505533,-118.9895337
3,2,Ella Street and Kings Road,Jacksonville,2015-11-03,441681.0,,Florida,"Ella Street and Kings Road Jacksonville, Florida",30.347467,-81.6926869
0,4,2217 Refuge Road,Pendleton,2015-11-02,440743.0,,South Carolina,"2217 Refuge Road Pendleton, South Carolina",34.645279,-82.74790019999999
3,1,400 block of Morgan Street,Houma,2015-10-28,438651.0,,Louisiana,"400 block of Morgan Street Houma, Louisiana",29.59500809999999,-90.73054630000001
5,0,1700 block of Southcrest Drive,Fort Worth,2015-10-27,437836.0,,Texas,"1700 block of Southcrest Drive Fort Worth, Texas",32.6707729,-97.345196
5,0,711 E Virginia St,Evansville,2015-10-26,437323.0,,Indiana,"711 E Virginia St Evansville, Indiana",37.981738,-87.5544761
4,1,Seventh Street and Broadway,Phoenix,2015-10-25,436234.0,,Arizona,"Seventh Street and Broadway Phoenix, Arizona",33.4067144,-112.0645687
5,0,4300 block of Wheeler Road SE,Washington,2015-10-25,436240.0,,District of Columbia,"4300 block of Wheeler Road SE Washington, District of Columbia",38.8326983,-76.98794389999999
5,0,2339 Stricklands Crossroads Road,Four Oaks,2015-10-25,436202.0,,North Carolina,"2339 Stricklands Crossroads Road Four Oaks, North Carolina",35.364437,-78.357259
4,0,682 Dixie Ave.,Bamberg,2015-10-24,436219.0,,South Carolina,"682 Dixie Ave. Bamberg, South Carolina",33.3011401,-81.0338983
3,1,3500 John A. Merritt Blvd,Nashville,2015-10-22,435144.0,,Tennessee,"3500 John A. Merritt Blvd Nashville, Tennessee",36.1682498,-86.8260896
6,0,300 Campbell Avenue,Calumet City,2015-10-19,433146.0,,Illinois,"300 Campbell Avenue Calumet City, Illinois",41.629428,-87.550872
4,0,2600 block of Caffin Avenue,New Orleans,2015-10-18,432711.0,,Louisiana,"2600 block of Caffin Avenue New Orleans, Louisiana",29.977196,-90.011173
4,0,160 Easy Shopping Place,Elkhart,2015-10-17,432072.0,,Indiana,"160 Easy Shopping Place Elkhart, Indiana",41.6902816,-85.96661449999999
4,1,2224 First St,Fort Myers,2015-10-17,432466.0,,Florida,"2224 First St Fort Myers, Florida",26.6440355,-81.8701195
4,0,4731 Glenwood Road,Decatur,2015-10-12,429410.0,,Georgia,"4731 Glenwood Road Decatur, Georgia",33.7360651,-84.2243541
6,0,6135 Mount Moriah Road,Memphis,2015-10-10,428215.0,,Tennessee,"6135 Mount Moriah Road Memphis, Tennessee",35.0699688,-89.8591924
4,0,1900 block of West Boulevard,Charlotte,2015-10-10,428247.0,,North Carolina,"1900 block of West Boulevard Charlotte, North Carolina",35.214263,-80.889749
3,1,2405 N Flora,Peoria,2015-10-10,429614.0,,Illinois,"2405 N Flora Peoria, Illinois",40.7170522,-89.6012307
